"uid","y"
6897,0
10748,1
14767,1
15934,1
12533,1
14561,1
5634,1
11058,1
19520,1
16249,1
530,1
2650,1
10442,0
420,1
13093,1
1828,0
15873,0
2176,1
5443,1
11318,1
10434,1
11438,1
831,0
17652,1
6135,1
7260,1
10828,1
3529,1
14537,1
12773,1
16069,0
9814,0
17048,1
18625,0
2548,1
5723,0
9764,1
17641,1
14465,1
7556,1
4760,1
15500,1
12965,0
3827,1
6296,1
1484,1
17917,1
7,1
15357,1
16760,1
12200,1
15310,1
5391,0
9793,1
12812,1
32,1
16072,1
5142,0
3075,1
18325,1
16478,1
9208,1
2462,1
7443,1
16559,1
13484,1
13352,1
5740,1
13945,1
16290,1
3139,0
7316,1
9679,1
14720,1
17809,0
16114,1
18958,1
9582,1
648,1
8496,1
7555,1
18708,1
1225,1
11366,1
12109,1
117,1
15716,1
11428,1
12501,1
19515,0
8848,1
3384,0
63,1
6229,1
4142,1
11284,0
13108,1
12672,0
8247,1
9354,1
2175,1
9315,1
12273,1
7015,1
5717,1
5220,1
16390,1
15493,1
10533,1
13419,1
7043,1
12780,1
12182,1
6042,1
9280,1
2447,0
14722,1
4287,1
7092,1
4392,1
3688,1
3782,1
2692,1
4498,1
11096,1
19971,1
15985,1
4596,1
9629,1
15041,1
3366,1
16260,1
11767,1
441,1
11215,1
17808,0
15668,1
8788,1
955,1
7330,1
11986,0
6732,1
5005,1
4015,0
8063,1
12208,1
12682,1
18805,1
17940,1
14989,1
14976,1
17821,1
9733,1
16192,1
11185,1
6179,1
10878,1
3103,0
15564,1
14292,1
17240,1
19036,0
11770,1
3050,1
13971,1
11057,1
965,1
1108,1
834,0
9095,1
9092,1
8779,1
10888,1
1229,1
10880,1
5841,1
9653,1
6168,1
16577,1
3570,1
4657,0
9313,1
17471,1
2861,1
11135,1
3834,1
1116,1
12914,1
4496,1
10961,1
18104,1
14444,1
10385,1
14683,1
5605,1
13716,1
8707,1
3355,1
13031,1
8800,0
7938,1
16960,1
12857,1
19114,1
1050,1
5271,1
10911,1
12098,1
144,1
617,1
5996,0
12922,1
5596,1
1529,1
14825,1
13909,1
18280,1
19903,1
11479,1
16606,1
11270,1
1875,1
9255,1
1235,1
16908,1
7438,0
7936,1
13536,1
11778,1
4671,1
146,1
13471,1
16345,1
7342,1
7046,1
10411,1
19958,1
5975,1
7780,0
4530,1
570,1
1041,1
14417,1
18421,1
5384,1
11669,1
3031,1
2150,1
12342,1
9456,1
10459,0
8752,1
496,1
4384,1
18510,1
5576,1
6600,1
7457,1
1448,1
9386,1
11392,1
7424,1
1521,1
8469,1
11400,1
7660,1
9661,1
12141,0
14631,1
12205,1
9779,1
809,0
5117,1
4355,1
5629,1
17577,1
1066,0
18214,1
12630,1
11226,1
7637,1
509,1
15463,0
15807,1
16506,1
4877,1
8473,1
9850,1
571,0
9338,0
11695,1
7803,1
13014,1
10818,1
7565,1
13184,1
19122,1
5793,1
1152,1
10425,1
7559,1
3153,1
9221,1
19413,1
18649,1
18364,1
13424,1
12896,1
16685,1
8318,1
5977,1
12932,1
16912,0
1593,1
18834,1
7553,1
7093,0
3626,1
138,1
4880,1
14395,1
5270,1
12794,1
8936,0
8425,1
6666,1
18079,1
10242,1
17464,1
6669,1
1554,1
1234,1
8282,1
11859,1
7741,1
7978,0
7178,1
7264,1
313,0
17942,1
10600,1
1545,1
4381,1
12366,1
5684,1
19245,1
6885,1
10582,1
13267,1
10644,0
14608,1
395,1
1638,1
1815,1
1705,1
18409,1
10099,1
15264,1
16168,1
11919,1
6898,1
4060,1
6391,0
16055,1
2724,1
10867,1
8398,0
15709,1
9043,1
4550,1
9694,1
788,1
15804,1
6703,1
1278,1
17339,1
15116,1
6161,1
10637,1
18872,1
12620,1
2329,1
4806,1
12179,1
18410,1
12031,1
17593,1
3887,1
851,1
13897,1
19827,1
11219,1
17169,1
10326,1
3927,1
956,1
15571,1
5966,1
15868,1
17728,1
2008,1
387,1
12731,1
14402,1
14522,1
11608,1
17012,1
16665,0
10994,1
19556,1
18567,1
6791,1
13702,1
8932,1
17138,1
12512,1
18026,0
14014,1
2850,1
19797,1
657,1
7669,1
17564,1
10041,1
5436,1
9374,1
14728,1
4967,1
1592,1
19322,1
578,1
8426,0
15423,0
4129,1
17763,1
6415,0
16880,1
12378,1
373,1
16090,1
9359,1
12453,1
1422,1
12159,1
8533,0
13644,1
8333,1
7243,1
19914,1
2196,1
10360,1
5295,0
9515,1
5624,1
19075,1
14935,1
10510,1
18097,1
11064,1
11179,1
18845,1
1144,1
13517,0
16482,1
12372,1
18122,1
4323,1
15707,1
7762,1
2311,0
3259,1
15692,1
19870,1
14040,1
12783,1
19652,1
17741,1
13325,1
1195,1
6018,1
17910,1
12948,1
1695,1
6988,1
13450,1
1602,1
18987,1
8073,1
7115,1
15547,1
9368,1
4875,1
8055,1
12270,1
14610,1
5354,1
16871,1
10353,0
16384,1
18255,1
863,1
2812,1
6259,1
19194,1
6293,1
19826,1
12281,1
6264,1
7872,1
16612,1
7769,1
10364,1
17892,1
8109,1
10677,1
7944,1
15066,1
19182,1
4362,1
14367,0
18456,1
5618,1
14075,1
13001,1
8834,1
7528,1
10729,1
6043,1
3498,0
13957,1
17908,1
13436,1
18998,1
5057,1
10171,1
12225,1
173,1
6283,1
12060,1
3705,1
19593,1
17377,1
7058,0
541,1
2037,1
6926,1
19502,1
16698,1
14484,1
594,1
2183,0
14065,1
14318,0
5218,1
7626,1
3671,1
5283,1
9287,1
7135,1
14525,1
12184,1
16934,1
9957,1
16819,1
17057,0
635,1
14875,1
8122,1
8071,1
11034,1
12323,0
5246,1
18189,1
18507,1
11861,1
16644,1
16317,1
18499,1
195,0
14747,1
8819,1
14300,1
14114,1
16524,1
11346,1
16986,0
18145,1
12271,1
18403,0
8334,1
13035,1
5064,1
19317,0
8786,1
16814,1
17433,1
15351,1
5131,1
4272,1
3579,1
1678,1
2090,1
7323,1
5378,1
1654,1
8623,1
10190,1
12970,1
19650,0
6085,1
12941,1
11457,1
2234,1
16538,1
4737,1
12968,1
427,1
17591,1
15593,1
6050,0
11640,1
16460,0
2738,1
2901,1
16450,1
8690,1
9306,1
14227,1
12607,1
18880,1
4233,1
12085,1
8400,1
5610,1
18637,0
19097,0
13389,1
6206,1
14723,0
9301,0
4553,1
3184,1
6860,1
17481,1
12876,1
12698,1
10711,1
2926,1
9722,1
10456,1
5846,1
5683,1
6547,1
11498,1
16480,1
10731,1
13314,1
11254,1
4699,1
12558,1
2541,1
8179,1
14766,1
724,1
14176,1
8290,1
12601,1
7410,1
11538,1
51,1
8866,1
14591,0
10170,1
12593,1
11484,1
17975,1
9234,1
15161,1
12716,1
1779,1
14840,1
18775,1
7236,1
6461,1
4628,1
3830,1
16429,1
1917,1
10240,1
5020,1
16928,1
14883,1
13406,1
6065,1
1581,0
1936,1
11827,1
2889,1
8846,1
8069,0
7209,1
4227,1
3616,0
13753,1
8550,1
18817,1
17628,1
8562,1
15261,1
2010,1
19381,1
6202,1
10205,1
14378,1
13730,1
14324,1
2960,1
9349,1
3610,1
4540,1
3121,1
14613,1
11505,1
18144,1
7634,1
13963,1
1145,1
8798,0
7943,1
16067,1
14159,1
13567,1
10020,1
10580,1
7018,1
13812,1
5070,1
12308,1
5407,1
1418,1
15442,1
16350,1
761,1
474,1
19611,1
6139,1
4011,1
3846,1
16115,1
1018,1
18611,1
16815,1
1790,1
3167,1
1165,1
12259,1
140,1
9205,1
3234,1
9407,0
7028,0
4776,0
7927,1
16212,1
13507,1
14973,1
893,0
19390,0
13731,1
15892,1
12146,1
1270,1
13662,1
15682,1
16139,1
19334,1
3763,0
6796,1
7708,1
15080,1
14100,1
12559,1
3000,1
5017,1
19664,1
17112,1
19326,1
303,1
17817,1
16943,1
18940,1
10150,1
15003,1
8794,1
17580,1
19238,1
14798,1
1724,0
15159,1
2651,1
14581,1
12111,1
16208,1
13476,1
2539,1
5335,1
11879,1
6648,0
19048,1
8744,1
19252,1
9137,1
16183,0
12439,1
9266,1
14061,0
19002,1
17731,1
3694,1
4246,1
14192,0
13042,0
16213,1
11789,1
15201,1
5428,1
16396,1
2759,1
17535,1
19607,1
10452,1
17777,1
12156,1
15178,0
11176,1
1701,0
3884,1
2912,1
14938,1
14076,0
5761,1
18243,1
5756,1
8924,1
15115,1
15701,1
7794,1
14198,1
1013,1
4827,1
13015,1
19697,1
19310,1
12003,1
6891,1
14206,1
2143,1
14291,1
18267,0
17211,1
13719,1
4651,1
17191,1
18626,0
18631,0
8911,1
7003,0
14152,1
9292,1
593,1
12100,1
15795,1
14741,1
5081,1
12768,1
17024,1
18633,1
14156,1
13636,1
1782,1
4977,1
7150,1
3740,1
1504,0
11123,1
9141,1
68,1
6294,1
17145,1
14333,1
1942,1
8187,1
5149,1
12198,0
6597,1
16162,0
5682,1
15354,1
12346,0
14596,1
16073,1
10838,1
2806,1
15711,1
9968,1
13068,1
19633,0
13037,0
9766,1
11711,1
18211,1
5663,1
18296,1
4869,1
3014,1
8237,1
14434,1
2332,1
18115,0
12893,1
5024,1
13024,1
11775,1
19961,0
12015,1
17368,1
16490,1
2168,1
163,1
11724,1
19824,0
15923,1
16558,1
18150,1
11808,1
3553,1
10794,1
12154,1
10124,1
8392,1
3131,1
10477,1
718,1
9404,1
7091,1
5333,1
18965,1
1722,1
9453,1
2687,1
3082,1
8105,1
7196,1
5631,1
3978,1
6084,1
14416,1
7023,0
16949,1
3825,1
9427,1
19589,1
12506,1
8326,0
13478,1
19592,1
13515,1
13788,1
8325,1
720,1
18545,1
17447,1
15641,0
6032,1
14170,1
6478,1
17656,1
4613,1
15803,1
7137,1
1106,1
18327,1
9927,1
167,1
14679,1
17556,1
4720,1
4343,1
10422,1
4427,1
6147,1
3615,1
14093,1
1552,1
15430,1
13215,1
5938,1
11425,1
15202,1
3503,1
6063,0
19262,1
12585,1
11088,1
4715,1
16098,0
519,1
19897,0
504,0
3739,1
3650,1
5529,1
8622,1
5028,1
1172,1
6500,1
17251,1
2685,1
11410,1
254,1
10215,0
331,1
2195,1
2847,1
6712,0
122,1
5544,1
15044,1
5210,1
6506,1
16021,1
6370,0
9759,1
17363,1
5025,1
18465,1
2131,1
7455,0
107,1
3773,1
11201,1
5502,1
6541,1
6934,1
7409,1
19392,1
16017,1
16637,1
10691,1
13807,1
456,1
12403,1
7385,1
13367,0
6249,1
17241,1
6493,1
13316,1
5602,1
1487,1
4901,1
3573,1
3455,1
13689,1
11765,1
14391,1
6275,1
9857,0
2776,1
18091,1
13534,1
7148,0
7932,1
11952,1
11042,1
13362,1
2205,0
6295,1
15525,1
9269,1
6624,1
8784,1
5613,1
5708,1
19091,1
14556,1
11635,1
4577,1
1620,1
4672,0
1493,1
17078,0
8406,1
14282,1
6564,1
13305,1
19836,1
6863,1
19808,1
5850,1
8571,1
15342,1
11631,1
17379,1
4794,0
16629,0
13773,1
15439,1
17974,1
5829,1
15894,1
18392,0
4117,1
17648,1
1956,0
15462,0
14269,1
6784,1
12651,1
2416,1
17714,1
5675,1
4633,1
1430,1
9468,1
14454,1
16663,1
16546,1
5416,1
3779,1
18100,1
15899,1
5915,1
18778,1
1070,1
15498,1
4163,1
10381,1
18953,1
773,1
2956,1
7835,1
8108,1
9813,1
3588,1
4852,0
448,1
12776,1
16203,1
16634,0
8189,1
1974,1
19255,1
854,0
1431,1
12942,1
10538,1
10700,1
11853,1
18759,1
4274,0
2567,1
9908,1
6556,0
16332,1
14099,1
2297,1
18932,0
19158,1
10603,1
19762,1
9873,1
10811,1
10176,1
7021,0
12748,1
6831,1
1438,1
15508,1
14887,1
2518,1
11141,1
1079,1
7073,1
13286,1
10343,1
15376,1
11834,1
8284,1
18395,1
9644,1
9379,1
5317,1
5192,1
19207,1
16944,1
18937,1
8729,1
11378,1
12727,1
19648,1
6516,1
7199,1
9065,1
18237,1
10485,1
9156,1
2923,1
7830,0
15047,1
1303,1
5930,1
18040,1
6502,1
11213,1
11225,0
16835,1
16870,1
18420,1
8021,1
9697,1
19656,0
19695,1
3122,1
4751,1
18055,1
182,1
10031,1
5459,1
10852,1
16223,0
1807,1
4574,1
7133,1
5673,1
12529,1
19933,1
13900,1
7447,1
14111,1
8174,1
5749,1
2766,1
16205,1
15174,1
13751,1
15844,1
3845,1
10924,1
6875,1
9186,1
4742,1
8682,0
3027,1
14572,0
17021,1
2665,1
10026,1
6484,1
908,1
9064,1
327,1
2117,0
12976,1
7981,1
651,1
6734,1
10093,1
10710,1
18851,1
10776,1
5172,1
8964,1
4858,1
11656,1
16253,1
1657,1
1154,1
15452,1
12745,1
18516,1
18760,1
15110,1
6837,1
10668,1
1321,1
12660,1
19687,0
17448,0
2061,1
12762,1
2409,1
17985,1
15448,1
17431,1
5321,1
10873,1
14815,1
15596,1
12030,1
8816,1
9959,1
1058,1
1380,1
11039,1
1039,1
7327,0
4940,0
14595,1
14435,1
14399,1
12751,1
13778,1
65,1
7954,0
189,1
19065,1
5570,1
19168,1
8967,1
6233,1
8982,1
3674,1
12347,1
4721,1
19771,1
7045,1
10342,0
2212,0
12429,1
181,1
8782,1
3348,1
19741,1
4037,0
4265,1
9344,1
352,1
13804,1
15030,0
9529,1
19292,0
9286,1
10597,1
895,1
11547,1
7658,1
1020,1
329,0
3894,1
3013,1
14334,1
19189,1
16391,0
18065,1
2556,1
12950,1
15699,1
8896,1
17769,1
9808,1
14667,1
19765,1
13598,1
17058,1
8191,0
5050,1
6010,1
5642,1
13627,1
16219,1
17726,1
18029,1
1334,1
13882,1
2184,1
1983,1
16556,1
15157,1
6017,1
19353,0
3683,1
9704,1
13979,1
2624,1
19527,1
12647,1
7721,1
9103,0
17914,1
10995,1
8843,1
477,1
15830,1
18729,1
3108,1
14351,0
6833,1
15210,1
16707,1
15790,1
11421,1
19881,1
15742,0
2354,1
19359,1
7479,1
14148,1
16331,1
19882,0
17457,1
3175,1
18697,1
17053,1
13989,1
1837,1
13081,1
18551,1
15363,1
12126,1
17117,1
2599,1
9681,0
10235,0
4740,1
2608,1
16787,1
5891,0
4768,1
13330,1
8951,1
8101,1
9763,1
17637,1
15320,1
13189,0
17964,0
9534,0
19263,1
288,1
8793,1
15524,1
15046,1
6499,1
7068,1
16550,1
6910,1
13265,1
10905,1
9512,1
1123,1
15570,1
16278,1
12779,1
3472,1
3991,1
19692,1
13289,0
2230,1
1643,1
5554,1
7006,1
16093,1
175,1
18357,0
10724,1
14726,1
18818,1
6053,1
13162,1
17022,1
4008,1
11759,1
3521,1
11772,1
6670,1
18616,0
8549,1
10363,1
2695,1
14474,1
6740,1
4344,1
5077,1
13282,1
8806,1
7861,1
12329,1
18092,1
18297,1
14476,0
17567,1
1965,1
4205,1
7645,1
1723,1
7653,1
8311,1
19920,1
9744,1
9079,1
7684,1
18368,1
14807,1
17913,1
19258,1
19059,1
12292,1
10231,1
14169,1
8060,1
11951,1
11854,1
18472,1
6299,1
9428,0
14625,1
11528,1
7567,1
18061,1
14769,1
15186,1
7545,1
8957,1
2892,1
7270,1
12724,1
17568,1
3456,1
12418,1
14494,1
4868,1
11891,1
16985,0
10138,1
1847,1
6749,1
12496,1
7061,1
4953,1
16268,1
13565,1
1100,1
16872,1
6057,1
12042,1
18590,1
17420,1
17004,1
9684,1
12567,1
12717,1
8022,1
498,1
15775,1
11598,1
12639,1
11501,1
17879,1
12635,1
3630,1
11642,1
9040,0
1202,1
15367,1
9246,0
18193,1
2347,1
4545,1
5812,1
6901,1
7788,1
7519,1
9206,1
15809,1
13123,0
17411,1
16613,0
10202,1
671,1
16922,1
18639,1
8462,1
12240,1
1517,1
3798,0
15026,1
15747,1
10050,1
5094,1
7957,1
16961,1
18305,1
10747,1
8047,1
19726,1
785,1
16970,1
18585,1
12904,1
5126,1
19847,1
15741,1
8024,1
10236,0
4916,1
5552,1
5858,1
3726,1
9543,1
16497,1
14945,1
7175,0
1419,1
3233,1
291,1
14267,1
4429,1
6402,1
13972,1
14452,1
15642,1
17142,1
18936,1
9502,1
12684,1
7775,1
17182,1
14356,1
11224,1
2026,1
15513,1
11940,1
1789,1
6673,1
5345,1
17438,1
4226,1
8577,1
11221,0
4599,1
10060,1
16754,1
6198,1
13932,1
3398,1
17277,0
18256,1
14994,1
4952,1
2106,1
9599,1
15731,1
10916,1
17262,1
8497,1
1436,1
19412,1
2909,1
18650,1
3120,1
11601,1
3839,1
9645,1
1582,1
3262,1
7843,1
7295,1
3434,1
3171,1
8995,1
5431,1
4016,1
6078,1
4796,0
10553,1
16975,1
11159,0
2154,1
3531,1
5766,1
15832,1
2592,1
15883,1
2108,1
13185,1
19121,1
10927,1
6272,0
13842,1
3980,1
6603,1
11007,1
17176,1
5497,1
11555,1
9402,1
9123,1
7520,1
8740,1
6094,1
5865,1
2123,1
1703,1
4707,1
14797,1
10843,1
13802,1
422,1
6291,1
18171,1
3960,1
3402,1
6242,1
17891,1
10706,1
8165,0
9600,1
6809,1
411,0
15925,1
10407,1
17365,1
13512,1
3078,1
6297,1
6384,1
1323,1
5472,1
1525,1
11760,1
2217,1
16748,0
1429,1
9345,1
14021,1
17604,1
10362,1
1694,1
4230,0
18647,1
6007,1
4908,1
8804,1
3953,1
202,1
1088,1
8655,1
15299,1
7079,1
9903,1
3533,1
12097,1
4291,1
9289,0
4304,1
3361,1
15232,1
3949,1
15661,1
10286,1
18487,1
186,1
15506,1
9649,1
5152,1
17285,1
3475,1
14083,0
14663,1
12775,0
8668,1
19,1
17307,1
11087,1
11793,1
12944,1
6273,1
9179,1
18382,1
18043,1
889,1
11274,1
11920,1
277,1
13799,1
11355,1
11828,1
11999,1
16215,1
8076,1
8940,1
16176,1
708,1
10241,1
9791,1
1258,0
12050,1
9761,1
543,1
4808,1
16100,1
546,1
17789,1
4762,0
14962,1
17785,0
677,0
16694,1
11433,1
260,1
174,1
9093,1
12626,1
2325,1
6886,1
9082,0
7200,1
13706,1
6107,1
12808,1
9924,1
14125,1
10606,1
10780,0
13539,0
9471,1
16154,1
2127,1
8826,1
13755,1
16507,1
5641,0
11010,1
10734,1
1738,1
18185,1
10555,1
15878,1
4207,1
7597,1
7373,1
8653,1
16468,0
18268,1
9817,1
16543,1
17890,1
679,1
17486,1
15919,0
12615,1
1218,1
4972,1
5843,1
4259,1
1404,1
5801,1
10804,1
4220,0
2779,1
19058,1
7650,1
17705,1
6834,1
1311,1
3601,1
5173,1
11363,1
7544,1
17333,1
1439,0
3691,1
7107,1
16150,1
16341,1
18298,1
10525,0
9241,1
7946,1
9203,1
5679,1
18024,1
19698,1
15418,1
15260,1
16583,1
7738,1
15346,1
4341,1
16039,1
8039,1
4929,1
17667,1
6565,1
11511,1
8015,1
15177,1
15558,1
17762,1
12817,1
917,1
17192,1
9466,1
15083,1
8823,1
4058,1
1979,1
344,1
9226,1
4321,1
19894,1
16851,1
7470,1
16096,0
16294,1
274,0
7914,0
10001,1
10791,1
15861,1
11650,1
18584,1
19712,1
13750,1
10939,1
15981,1
8438,1
19735,1
16058,1
15522,1
16104,1
6672,1
673,1
12451,1
6230,1
4087,1
5248,1
2317,1
4200,1
8234,1
13596,1
12974,0
6671,1
3561,1
8316,1
3796,1
5286,1
10735,0
17965,1
1274,1
5960,1
15008,1
11574,1
5879,1
6281,1
9015,1
4588,1
36,0
3767,1
5032,0
492,1
17017,1
11122,1
19525,1
8892,1
6693,1
2996,1
19370,1
15054,1
2343,1
5480,1
4624,1
19778,1
339,1
10073,1
380,1
4301,1
19165,0
17680,1
16280,1
11022,1
6905,1
12277,1
7874,1
5363,1
16306,1
19951,1
14953,1
12892,1
8646,1
18846,1
19825,1
18915,1
10514,1
9264,1
19143,1
15396,1
3072,1
7880,1
8837,1
12226,1
11607,1
10440,1
2529,1
5230,1
3627,1
10139,1
7877,1
2873,1
18604,1
4586,1
7428,0
16756,1
3464,1
17282,1
14031,1
17095,1
2194,1
6857,1
18799,1
18025,1
3242,1
10396,1
2299,0
5444,1
14439,1
11554,1
12304,1
4800,1
11229,1
19909,1
7235,1
4582,1
4364,1
9356,1
1600,1
3197,1
15325,1
14545,1
4878,1
4114,1
19811,1
5367,1
7940,0
6787,1
11232,0
1163,0
1864,1
9864,1
12166,0
2021,1
13913,1
8027,1
13725,1
11333,1
9657,0
11292,1
6824,1
14386,1
8746,1
13449,1
15529,1
15287,1
10623,1
15092,1
13356,1
18753,1
153,1
8133,1
9369,1
3668,1
18942,1
12787,1
19569,1
18059,1
16463,1
8574,0
10978,1
2854,0
11806,0
11024,1
18161,1
714,1
8058,1
4070,1
4280,1
171,1
18747,1
10536,1
604,1
4273,1
9028,1
1296,0
3975,1
1349,1
11763,1
19126,1
8732,1
11586,1
13688,1
3575,1
12655,0
412,0
7951,1
2902,1
4660,1
15294,1
744,1
12715,0
11105,1
11984,1
10399,1
5919,1
223,1
1423,1
8465,1
6433,1
5035,1
8973,1
13838,1
3298,0
9669,1
17598,1
2602,1
5928,1
7640,1
15574,1
4394,1
17624,1
1138,1
9481,1
4664,1
5804,1
7391,1
5907,1
15924,1
16442,1
11455,1
11117,1
16406,1
4974,1
9183,0
8873,1
17843,1
397,1
9434,1
19460,1
16381,1
15492,1
17371,1
12142,1
18957,1
5041,1
14228,1
1113,1
691,1
5415,1
19185,1
12978,1
2151,1
18911,1
18362,1
3566,1
16427,1
2604,1
16842,1
11886,1
5857,1
19156,1
12064,1
2884,1
15860,1
16718,1
12540,1
12816,1
4290,1
19229,1
12222,1
19003,1
17025,1
4895,1
10162,1
19111,1
3044,1
8312,1
14479,1
14899,1
449,1
19161,1
10874,1
16893,1
8435,0
358,1
11781,1
12799,1
1446,1
15521,1
16467,1
15637,1
15849,1
15634,1
1625,1
8338,1
14793,1
16436,1
19634,1
3899,1
18375,1
11348,1
16555,1
15890,1
4913,1
16322,1
1676,1
11393,1
8171,1
7677,1
17136,1
3237,1
12705,0
10517,1
15450,1
5208,1
17197,1
14597,1
7585,1
7920,1
17848,0
17297,1
12114,1
14833,1
19256,1
11240,1
12435,1
1988,1
19380,1
7090,1
18295,0
18272,1
17829,1
10258,1
10589,1
15977,1
11360,1
4138,1
18004,1
13877,1
19943,1
13679,1
6544,1
15780,1
9525,1
12381,1
7121,1
14445,1
11850,1
15631,1
5199,1
15130,1
10951,1
19332,0
4735,1
5687,1
16282,1
12082,1
2424,0
6412,1
14653,1
19834,1
19384,1
1024,1
17796,1
13028,1
2972,1
9531,1
15267,1
16528,1
9101,1
4757,1
15750,1
3989,1
6738,0
8963,1
11892,1
8865,1
12374,1
2906,1
10038,1
4611,0
1596,1
12261,1
2055,1
17205,0
6911,1
14569,1
17345,1
16525,1
8393,1
15407,1
10599,1
11473,1
5377,1
17473,1
3788,1
17427,1
1226,1
4349,1
4905,0
5719,1
766,1
6382,1
5808,1
11006,1
5229,1
11015,1
1449,1
312,1
11273,1
11926,1
2506,1
5638,1
10634,1
626,0
2322,0
17740,0
16615,1
14450,1
13735,1
7824,1
18257,1
2017,1
11824,0
19512,1
3908,1
4679,1
682,1
17573,1
13437,1
14396,1
11587,1
15528,1
9416,0
290,1
16594,1
16695,1
3544,1
5134,1
16722,1
15055,1
4787,1
16643,1
17100,1
4825,1
17542,0
7569,1
10199,1
12990,1
7255,1
7234,1
12073,1
10279,0
14013,1
16400,0
2974,1
11063,1
10118,0
9966,1
4752,0
9911,1
4938,1
18475,1
4269,1
8772,1
12267,1
9149,1
17172,1
857,1
3207,1
11121,1
7921,0
14357,1
12094,1
17033,1
9874,1
12255,1
8754,1
9053,0
9590,1
16860,1
5748,1
3714,1
7785,1
10257,1
13217,1
3534,0
1613,1
16080,1
15101,1
3800,1
17488,1
19946,1
16781,1
1397,1
13922,1
1948,0
3903,1
7315,1
3933,1
19570,1
15259,1
2249,0
11150,1
14886,1
16328,1
649,1
17396,1
18844,1
1771,1
109,1
4149,0
7167,1
18635,1
17525,0
16887,1
8956,1
3801,1
15896,1
932,1
18033,1
15266,1
17766,1
9802,0
4517,1
8524,1
16568,1
8474,1
1719,1
6892,1
15516,1
16020,1
9994,1
7482,1
2690,1
1839,1
18396,0
6045,1
6727,1
16812,1
15736,1
4694,0
17924,1
690,1
6472,0
9497,0
1309,1
2498,1
15124,1
4217,1
4430,1
2569,1
11144,1
6877,1
13,1
14657,1
13048,1
13206,1
15149,0
3,1
8972,1
14027,1
14163,0
8185,1
16504,1
3230,1
15188,1
2292,1
9422,1
4615,0
1663,1
8872,1
14153,1
1478,1
2350,1
15959,1
2676,1
19093,1
15530,1
6781,1
6335,0
5734,1
12642,1
5313,1
15817,1
8585,0
6470,1
1133,1
5351,1
7155,1
3855,1
2826,1
7263,1
5411,1
16163,1
7123,1
5007,1
19450,1
8172,1
18377,1
14711,1
11077,1
15725,1
4190,1
9075,1
12214,1
8636,0
8223,1
11336,1
2754,1
13925,1
10988,0
15507,1
319,1
10256,1
22,1
19389,1
18866,1
12931,1
17460,1
4915,1
18869,1
5307,0
3118,1
8,1
14057,1
15823,1
4297,0
14710,1
8825,1
7067,1
160,1
3130,0
18204,1
5380,1
8878,1
19199,1
7326,1
18406,1
729,1
11119,1
1818,1
900,1
8699,0
7768,1
7055,1
5167,1
7789,1
3373,1
18089,1
17936,1
16582,1
12411,1
10282,1
11971,1
19323,1
2296,1
646,0
1329,1
11008,1
6362,1
19530,1
717,1
8857,1
5009,1
6044,1
346,1
4892,1
2688,1
9050,1
4947,1
15282,1
16540,1
14164,1
110,1
10056,1
6174,0
9487,0
15967,1
19790,1
6509,0
6822,1
3420,0
2914,1
12093,1
7481,1
16706,1
8673,1
7308,1
13973,1
3869,1
15097,1
7361,0
1376,1
3672,1
19733,1
16988,1
1137,1
17149,1
7444,1
1934,1
3816,1
12513,1
10681,1
15104,1
16564,1
14202,1
18429,1
15118,1
9448,1
16111,1
11157,1
7440,0
9125,1
12478,1
14861,0
433,1
13864,1
4317,1
10591,1
13891,1
9987,1
19724,1
7588,1
1300,1
16719,1
17106,1
9159,1
4767,1
5136,1
6581,1
2367,1
8885,1
9711,1
9975,1
19005,1
12988,1
17263,1
7527,1
7770,0
7703,1
6238,1
13712,1
2320,1
4991,1
2110,1
11193,1
3011,1
18003,1
11275,1
8195,1
15501,1
4409,0
1823,1
1181,1
6964,1
16631,1
15902,1
15369,1
8204,1
1188,0
16587,1
16541,1
8543,1
19385,1
16753,1
17045,1
19287,1
9843,1
16628,1
6915,0
11851,1
6266,1
14413,1
1700,1
4038,1
18149,1
12891,1
6687,0
7766,1
3278,1
510,1
1150,1
17245,1
4602,1
19816,1
9537,1
7458,1
18569,1
19659,1
1544,1
10850,1
10640,1
1383,1
281,1
10182,1
11613,0
14955,0
6157,1
1231,0
1617,1
18413,1
11401,1
3550,0
10659,1
588,1
19382,1
7584,1
4082,1
14387,1
9560,1
9152,0
586,1
6935,1
10239,1
7363,1
2235,0
15295,1
8384,1
4488,1
9449,1
13223,1
5929,1
2468,1
4968,1
12930,1
4018,1
16596,1
13340,1
19618,1
4423,1
3253,1
4581,1
16758,1
15895,1
3200,1
7849,1
1233,1
3717,1
17647,1
9102,1
12058,1
9263,1
3280,1
8347,0
10117,1
13470,1
16082,1
16338,1
16027,1
17072,1
8037,0
969,1
13086,1
2503,1
9753,1
7781,1
7862,1
3562,1
9458,1
14844,1
1062,1
2538,0
1257,1
10654,1
10410,1
11202,1
10288,1
10881,1
16091,1
3029,0
7875,1
862,1
12487,1
5990,1
17811,1
4127,1
3369,1
14349,1
609,1
1539,1
9573,1
4397,0
7856,1
8607,1
18586,1
19085,0
9688,1
7082,1
3271,1
18138,1
6067,1
2442,1
10508,1
16592,1
8814,1
8231,1
5119,1
14778,1
14438,1
11841,1
8545,1
5823,1
14654,1
15773,1
9862,1
15995,1
8701,1
4659,1
17397,1
16768,1
2125,1
1715,1
17133,1
5305,1
1470,1
3889,1
