uid,n_null,discret_null
55094,36,2
55095,50,2
55096,43,2
55097,38,2
55098,712,5
55099,28,1
55100,182,4
55101,50,2
55102,52,2
55103,193,4
55104,60,2
55105,57,2
55106,43,2
55107,161,4
55108,39,2
55109,68,2
55110,63,2
55111,53,2
55112,52,2
55113,41,2
55114,53,2
55115,41,2
55116,836,5
55117,62,2
55118,68,2
55119,51,2
55120,47,2
55121,158,4
55122,278,5
55123,60,2
55124,155,4
55125,33,2
55126,249,5
55127,46,2
55128,238,5
55129,69,2
55130,59,2
55131,67,2
55132,52,2
55133,29,1
55134,45,2
55135,58,2
55136,65,2
55137,52,2
55138,42,2
55139,56,2
55140,119,3
55141,182,4
55142,40,2
55143,61,2
55144,68,2
55145,37,2
55146,55,2
55147,52,2
55148,45,2
55149,39,2
55150,46,2
55151,50,2
55152,72,3
55153,56,2
55154,61,2
55155,56,2
55156,32,1
55157,166,4
55158,61,2
55159,48,2
55160,48,2
55161,178,4
55162,40,2
55163,55,2
55164,42,2
55165,35,2
55166,53,2
55167,61,2
55168,66,2
55169,49,2
55170,46,2
55171,45,2
55172,125,3
55173,51,2
55174,45,2
55175,65,2
55176,42,2
55177,52,2
55178,44,2
55179,54,2
55180,57,2
55181,57,2
55182,1013,5
55183,54,2
55184,711,5
55185,172,4
55186,41,2
55187,53,2
55188,56,2
55189,48,2
55190,35,2
55191,37,2
55192,1027,5
55193,70,3
55194,38,2
55195,59,2
55196,1023,5
55197,156,4
55198,55,2
55199,45,2
55200,52,2
55201,160,4
55202,176,4
55203,67,2
55204,48,2
55205,53,2
55206,35,2
55207,58,2
55208,50,2
55209,76,3
55210,41,2
55211,158,4
55212,52,2
55213,240,5
55214,48,2
55215,55,2
55216,45,2
55217,31,1
55218,901,5
55219,66,2
55220,703,5
55221,45,2
55222,56,2
55223,115,3
55224,47,2
55225,56,2
55226,63,2
55227,115,3
55228,55,2
55229,179,4
55230,38,2
55231,48,2
55232,61,2
55233,49,2
55234,52,2
55235,166,4
55236,55,2
55237,235,5
55238,169,4
55239,43,2
55240,50,2
55241,47,2
55242,148,4
55243,39,2
55244,1029,5
55245,40,2
55246,132,3
55247,71,3
55248,42,2
55249,54,2
55250,54,2
55251,40,2
55252,48,2
55253,57,2
55254,174,4
55255,42,2
55256,62,2
55257,176,4
55258,48,2
55259,54,2
55260,66,2
55261,43,2
55262,48,2
55263,64,2
55264,56,2
55265,62,2
55266,42,2
55267,1022,5
55268,169,4
55269,67,2
55270,264,5
55271,147,3
55272,55,2
55273,35,2
55274,25,1
55275,54,2
55276,36,2
55277,49,2
55278,42,2
55279,47,2
55280,42,2
55281,64,2
55282,33,2
55283,47,2
55284,43,2
55285,190,4
55286,48,2
55287,172,4
55288,45,2
55289,62,2
55290,64,2
55291,135,3
55292,50,2
55293,68,2
55294,59,2
55295,50,2
55296,37,2
55297,57,2
55298,42,2
55299,281,5
55300,40,2
55301,42,2
55302,60,2
55303,68,2
55304,127,3
55305,41,2
55306,159,4
55307,179,4
55308,60,2
55309,172,4
55310,64,2
55311,49,2
55312,61,2
55313,53,2
55314,159,4
55315,278,5
55316,46,2
55317,65,2
55318,58,2
55319,49,2
55320,38,2
55321,45,2
55322,65,2
55323,1023,5
55324,46,2
55325,34,2
55326,165,4
55327,44,2
55328,49,2
55329,42,2
55330,168,4
55331,35,2
55332,165,4
55333,154,4
55334,56,2
55335,249,5
55336,176,4
55337,170,4
55338,197,5
55339,172,4
55340,63,2
55341,65,2
55342,128,3
55343,30,1
55344,53,2
55345,51,2
55346,287,5
55347,38,2
55348,33,2
55349,57,2
55350,46,2
55351,54,2
55352,166,4
55353,51,2
55354,52,2
55355,45,2
55356,61,2
55357,61,2
55358,834,5
55359,181,4
55360,47,2
55361,48,2
55362,164,4
55363,251,5
55364,44,2
55365,61,2
55366,63,2
55367,34,2
55368,60,2
55369,58,2
55370,47,2
55371,185,4
55372,65,2
55373,59,2
55374,37,2
55375,62,2
55376,155,4
55377,189,4
55378,172,4
55379,42,2
55380,44,2
55381,194,4
55382,167,4
55383,53,2
55384,165,4
55385,55,2
55386,47,2
55387,34,2
55388,237,5
55389,62,2
55390,63,2
55391,64,2
55392,54,2
55393,65,2
55394,42,2
55395,60,2
55396,66,2
55397,64,2
55398,35,2
55399,50,2
55400,51,2
55401,47,2
55402,45,2
55403,56,2
55404,50,2
55405,46,2
55406,56,2
55407,59,2
55408,49,2
55409,51,2
55410,29,1
55411,41,2
55412,278,5
55413,46,2
55414,49,2
55415,37,2
55416,167,4
55417,55,2
55418,1030,5
55419,46,2
55420,40,2
55421,55,2
55422,160,4
55423,137,3
55424,43,2
55425,152,4
55426,174,4
55427,65,2
55428,826,5
55429,35,2
55430,63,2
55431,50,2
55432,47,2
55433,50,2
55434,61,2
55435,1035,5
55436,56,2
55437,71,3
55438,64,2
55439,58,2
55440,28,1
55441,42,2
55442,40,2
55443,50,2
55444,59,2
55445,46,2
55446,70,3
55447,162,4
55448,55,2
55449,39,2
55450,67,2
55451,38,2
55452,50,2
55453,37,2
55454,178,4
55455,47,2
55456,53,2
55457,50,2
55458,36,2
55459,707,5
55460,164,4
55461,1026,5
55462,165,4
55463,68,2
55464,48,2
55465,50,2
55466,34,2
55467,41,2
55468,52,2
55469,64,2
55470,62,2
55471,160,4
55472,58,2
55473,31,1
55474,45,2
55475,65,2
55476,114,3
55477,274,5
55478,56,2
55479,53,2
55480,35,2
55481,41,2
55482,36,2
55483,33,2
55484,160,4
55485,154,4
55486,44,2
55487,64,2
55488,56,2
55489,49,2
55490,32,1
55491,54,2
55492,46,2
55493,58,2
55494,1039,5
55495,24,1
55496,41,2
55497,55,2
55498,35,2
55499,61,2
55500,76,3
55501,162,4
55502,68,2
55503,52,2
55504,378,5
55505,28,1
55506,70,3
55507,46,2
55508,38,2
55509,60,2
55510,48,2
55511,47,2
55512,50,2
55513,33,2
55514,46,2
55515,59,2
55516,69,2
55517,66,2
55518,85,3
55519,55,2
55520,43,2
55521,42,2
55522,182,4
55523,28,1
55524,65,2
55525,52,2
55526,37,2
55527,40,2
55528,178,4
55529,174,4
55530,39,2
55531,33,2
55532,59,2
55533,44,2
55534,55,2
55535,62,2
55536,66,2
55537,177,4
55538,47,2
55539,55,2
55540,37,2
55541,46,2
55542,40,2
55543,41,2
55544,179,4
55545,60,2
55546,62,2
55547,1044,5
55548,49,2
55549,53,2
55550,44,2
55551,158,4
55552,53,2
55553,38,2
55554,92,3
55555,712,5
55556,50,2
55557,160,4
55558,64,2
55559,54,2
55560,48,2
55561,43,2
55562,64,2
55563,54,2
55564,42,2
55565,67,2
55566,54,2
55567,106,3
55568,347,5
55569,63,2
55570,49,2
55571,179,4
55572,49,2
55573,48,2
55574,62,2
55575,154,4
55576,65,2
55577,716,5
55578,72,3
55579,64,2
55580,44,2
55581,104,3
55582,46,2
55583,29,1
55584,53,2
55585,51,2
55586,53,2
55587,52,2
55588,57,2
55589,35,2
55590,248,5
55591,39,2
55592,135,3
55593,53,2
55594,42,2
55595,62,2
55596,48,2
55597,52,2
55598,47,2
55599,827,5
55600,60,2
55601,45,2
55602,41,2
55603,50,2
55604,66,2
55605,34,2
55606,54,2
55607,43,2
55608,53,2
55609,166,4
55610,61,2
55611,65,2
55612,39,2
55613,50,2
55614,50,2
55615,49,2
55616,69,2
55617,47,2
55618,59,2
55619,33,2
55620,36,2
55621,51,2
55622,26,1
55623,44,2
55624,30,1
55625,57,2
55626,28,1
55627,168,4
55628,53,2
55629,51,2
55630,31,1
55631,59,2
55632,49,2
55633,1039,5
55634,279,5
55635,42,2
55636,34,2
55637,40,2
55638,48,2
55639,40,2
55640,54,2
55641,53,2
55642,263,5
55643,61,2
55644,42,2
55645,61,2
55646,29,1
55647,54,2
55648,53,2
55649,54,2
55650,172,4
55651,170,4
55652,1009,5
55653,47,2
55654,44,2
55655,54,2
55656,158,4
55657,49,2
55658,35,2
55659,45,2
55660,43,2
55661,63,2
55662,175,4
55663,47,2
55664,69,2
55665,52,2
55666,58,2
55667,49,2
55668,41,2
55669,43,2
55670,40,2
55671,68,2
55672,42,2
55673,221,5
55674,44,2
55675,56,2
55676,57,2
55677,40,2
55678,37,2
55679,162,4
55680,166,4
55681,57,2
55682,163,4
55683,56,2
55684,39,2
55685,815,5
55686,145,3
55687,29,1
55688,30,1
55689,28,1
55690,51,2
55691,56,2
55692,48,2
55693,60,2
55694,159,4
55695,70,3
55696,36,2
55697,61,2
55698,40,2
55699,197,5
55700,37,2
55701,1031,5
55702,30,1
55703,27,1
55704,54,2
55705,59,2
55706,164,4
55707,70,3
55708,69,2
55709,42,2
55710,60,2
55711,37,2
55712,55,2
55713,50,2
55714,55,2
55715,63,2
55716,149,4
55717,47,2
55718,1031,5
55719,47,2
55720,68,2
55721,54,2
55722,44,2
55723,159,4
55724,48,2
55725,66,2
55726,172,4
55727,65,2
55728,51,2
55729,183,4
55730,52,2
55731,60,2
55732,47,2
55733,63,2
55734,64,2
55735,35,2
55736,61,2
55737,33,2
55738,73,3
55739,168,4
55740,51,2
55741,158,4
55742,47,2
55743,39,2
55744,46,2
55745,60,2
55746,168,4
55747,44,2
55748,172,4
55749,1022,5
55750,59,2
55751,1044,5
55752,47,2
55753,35,2
55754,31,1
55755,44,2
55756,53,2
55757,60,2
55758,53,2
55759,64,2
55760,63,2
55761,36,2
55762,90,3
55763,51,2
55764,68,2
55765,1037,5
55766,44,2
55767,60,2
55768,1102,5
55769,32,1
55770,42,2
55771,169,4
55772,65,2
55773,48,2
55774,74,3
55775,36,2
55776,43,2
55777,162,4
55778,45,2
55779,369,5
55780,41,2
55781,64,2
55782,167,4
55783,75,3
55784,64,2
55785,68,2
55786,154,4
55787,66,2
55788,826,5
55789,50,2
55790,42,2
55791,74,3
55792,134,3
55793,54,2
55794,158,4
55795,62,2
55796,40,2
55797,38,2
55798,49,2
55799,33,2
55800,16,1
55801,45,2
55802,37,2
55803,60,2
55804,57,2
55805,183,4
55806,48,2
55807,58,2
55808,65,2
55809,41,2
55810,40,2
55811,54,2
55812,162,4
55813,52,2
55814,49,2
55815,141,3
55816,47,2
55817,72,3
55818,60,2
55819,46,2
55820,50,2
55821,1040,5
55822,66,2
55823,76,3
55824,45,2
55825,57,2
55826,65,2
55827,57,2
55828,66,2
55829,69,2
55830,69,2
55831,165,4
55832,1027,5
55833,62,2
55834,160,4
55835,103,3
55836,59,2
55837,45,2
55838,25,1
55839,55,2
55840,43,2
55841,207,5
55842,51,2
55843,64,2
55844,66,2
55845,59,2
55846,57,2
55847,66,2
55848,64,2
55849,118,3
55850,48,2
55851,51,2
55852,241,5
55853,250,5
55854,28,1
55855,43,2
55856,61,2
55857,192,4
55858,49,2
55859,31,1
55860,71,3
55861,61,2
55862,68,2
55863,40,2
55864,51,2
55865,44,2
55866,47,2
55867,40,2
55868,50,2
55869,52,2
55870,232,5
55871,36,2
55872,38,2
55873,49,2
55874,177,4
55875,100,3
55876,184,4
55877,181,4
55878,35,2
55879,49,2
55880,50,2
55881,177,4
55882,75,3
55883,61,2
55884,46,2
55885,46,2
55886,66,2
55887,1012,5
55888,62,2
55889,217,5
55890,58,2
55891,54,2
55892,50,2
55893,1024,5
55894,188,4
55895,1005,5
55896,51,2
55897,50,2
55898,48,2
55899,46,2
55900,18,1
55901,52,2
55902,46,2
55903,34,2
55904,39,2
55905,52,2
55906,41,2
55907,55,2
55908,47,2
55909,46,2
55910,41,2
55911,57,2
55912,700,5
55913,89,3
55914,181,4
55915,70,3
55916,39,2
55917,37,2
55918,62,2
55919,53,2
55920,70,3
55921,167,4
55922,68,2
55923,43,2
55924,48,2
55925,54,2
55926,61,2
55927,289,5
55928,39,2
55929,70,3
55930,182,4
55931,52,2
55932,27,1
55933,43,2
55934,41,2
55935,39,2
55936,173,4
55937,165,4
55938,55,2
55939,20,1
55940,163,4
55941,49,2
55942,59,2
55943,37,2
55944,52,2
55945,20,1
55946,44,2
55947,50,2
55948,40,2
55949,46,2
55950,43,2
55951,66,2
55952,150,4
55953,23,1
55954,60,2
55955,902,5
55956,69,2
55957,33,2
55958,57,2
55959,199,5
55960,49,2
55961,37,2
55962,45,2
55963,54,2
55964,54,2
55965,30,1
55966,176,4
55967,33,2
55968,67,2
55969,181,4
55970,54,2
55971,47,2
55972,32,1
55973,38,2
55974,49,2
55975,44,2
55976,1024,5
55977,35,2
55978,59,2
55979,49,2
55980,60,2
55981,47,2
55982,70,3
55983,51,2
55984,55,2
55985,61,2
55986,49,2
55987,70,3
55988,44,2
55989,56,2
55990,185,4
55991,166,4
55992,190,4
55993,172,4
55994,66,2
55995,35,2
55996,28,1
55997,162,4
55998,59,2
55999,62,2
56000,161,4
56001,48,2
56002,53,2
56003,68,2
56004,59,2
56005,159,4
56006,37,2
56007,159,4
56008,161,4
56009,54,2
56010,48,2
56011,62,2
56012,713,5
56013,57,2
56014,66,2
56015,32,1
56016,45,2
56017,57,2
56018,66,2
56019,56,2
56020,50,2
56021,27,1
56022,184,4
56023,40,2
56024,158,4
56025,169,4
56026,154,4
56027,266,5
56028,167,4
56029,67,2
56030,169,4
56031,182,4
56032,64,2
56033,48,2
56034,179,4
56035,45,2
56036,40,2
56037,30,1
56038,57,2
56039,156,4
56040,43,2
56041,70,3
56042,52,2
56043,176,4
56044,62,2
56045,55,2
56046,53,2
56047,44,2
56048,46,2
56049,67,2
56050,65,2
56051,64,2
56052,49,2
56053,50,2
56054,48,2
56055,62,2
56056,173,4
56057,174,4
56058,43,2
56059,51,2
56060,19,1
56061,44,2
56062,439,5
56063,61,2
56064,164,4
56065,132,3
56066,54,2
56067,62,2
56068,49,2
56069,63,2
56070,164,4
56071,38,2
56072,46,2
56073,182,4
56074,40,2
56075,29,1
56076,42,2
56077,65,2
56078,195,5
56079,32,1
56080,60,2
56081,46,2
56082,55,2
56083,52,2
56084,56,2
56085,47,2
56086,37,2
56087,26,1
56088,58,2
56089,44,2
56090,64,2
56091,71,3
56092,713,5
56093,58,2
56094,44,2
56095,45,2
56096,56,2
56097,30,1
56098,65,2
56099,59,2
56100,48,2
56101,47,2
56102,72,3
56103,160,4
56104,173,4
56105,371,5
56106,171,4
56107,50,2
56108,166,4
56109,37,2
56110,146,3
56111,158,4
56112,66,2
56113,46,2
56114,44,2
56115,56,2
56116,57,2
56117,39,2
56118,48,2
56119,43,2
56120,63,2
56121,165,4
56122,62,2
56123,58,2
56124,35,2
56125,55,2
56126,46,2
56127,37,2
56128,45,2
56129,54,2
56130,44,2
56131,64,2
56132,62,2
56133,40,2
56134,50,2
56135,40,2
56136,48,2
56137,41,2
56138,67,2
56139,368,5
56140,167,4
56141,35,2
56142,63,2
56143,37,2
56144,60,2
56145,182,4
56146,176,4
56147,1036,5
56148,1036,5
56149,69,2
56150,184,4
56151,49,2
56152,44,2
56153,48,2
56154,72,3
56155,35,2
56156,171,4
56157,65,2
56158,37,2
56159,132,3
56160,30,1
56161,42,2
56162,33,2
56163,42,2
56164,57,2
56165,44,2
56166,26,1
56167,174,4
56168,63,2
56169,37,2
56170,43,2
56171,41,2
56172,36,2
56173,65,2
56174,168,4
56175,44,2
56176,50,2
56177,1027,5
56178,63,2
56179,57,2
56180,44,2
56181,166,4
56182,28,1
56183,40,2
56184,63,2
56185,43,2
56186,50,2
56187,84,3
56188,48,2
56189,171,4
56190,38,2
56191,28,1
56192,33,2
56193,61,2
56194,44,2
56195,57,2
56196,34,2
56197,143,3
56198,65,2
56199,55,2
56200,177,4
56201,44,2
56202,53,2
56203,35,2
56204,46,2
56205,37,2
56206,163,4
56207,47,2
56208,36,2
56209,48,2
56210,132,3
56211,44,2
56212,38,2
56213,41,2
56214,66,2
56215,64,2
56216,46,2
56217,62,2
56218,712,5
56219,53,2
56220,156,4
56221,46,2
56222,45,2
56223,50,2
56224,45,2
56225,162,4
56226,179,4
56227,179,4
56228,60,2
56229,65,2
56230,36,2
56231,71,3
56232,34,2
56233,36,2
56234,54,2
56235,35,2
56236,255,5
56237,43,2
56238,30,1
56239,63,2
56240,60,2
56241,46,2
56242,63,2
56243,38,2
56244,50,2
56245,166,4
56246,63,2
56247,40,2
56248,42,2
56249,42,2
56250,44,2
56251,56,2
56252,38,2
56253,63,2
56254,31,1
56255,37,2
56256,35,2
56257,50,2
56258,51,2
56259,52,2
56260,34,2
56261,43,2
56262,179,4
56263,34,2
56264,48,2
56265,69,2
56266,165,4
56267,69,2
56268,60,2
56269,43,2
56270,41,2
56271,58,2
56272,56,2
56273,40,2
56274,57,2
56275,63,2
56276,33,2
56277,63,2
56278,53,2
56279,45,2
56280,48,2
56281,63,2
56282,55,2
56283,65,2
56284,233,5
56285,145,3
56286,49,2
56287,55,2
56288,57,2
56289,39,2
56290,693,5
56291,30,1
56292,49,2
56293,64,2
56294,67,2
56295,165,4
56296,57,2
56297,58,2
56298,30,1
56299,168,4
56300,40,2
56301,56,2
56302,167,4
56303,44,2
56304,48,2
56305,60,2
56306,58,2
56307,177,4
56308,182,4
56309,63,2
56310,58,2
56311,174,4
56312,61,2
56313,28,1
56314,64,2
56315,47,2
56316,33,2
56317,50,2
56318,51,2
56319,62,2
56320,21,1
56321,50,2
56322,59,2
56323,701,5
56324,62,2
56325,69,2
56326,182,4
56327,46,2
56328,826,5
56329,179,4
56330,48,2
56331,59,2
56332,58,2
56333,42,2
56334,58,2
56335,59,2
56336,178,4
56337,43,2
56338,64,2
56339,46,2
56340,49,2
56341,38,2
56342,49,2
56343,42,2
56344,1034,5
56345,48,2
56346,46,2
56347,45,2
56348,62,2
56349,31,1
56350,56,2
56351,118,3
56352,44,2
56353,70,3
56354,127,3
56355,158,4
56356,76,3
56357,55,2
56358,55,2
56359,50,2
56360,46,2
56361,36,2
56362,53,2
56363,172,4
56364,46,2
56365,46,2
56366,48,2
56367,58,2
56368,65,2
56369,57,2
56370,26,1
56371,56,2
56372,65,2
56373,63,2
56374,63,2
56375,74,3
56376,52,2
56377,40,2
56378,53,2
56379,189,4
56380,715,5
56381,59,2
56382,51,2
56383,36,2
56384,40,2
56385,52,2
56386,61,2
56387,1039,5
56388,54,2
56389,41,2
56390,70,3
56391,32,1
56392,72,3
56393,61,2
56394,61,2
56395,33,2
56396,39,2
56397,46,2
56398,158,4
56399,81,3
56400,38,2
56401,55,2
56402,41,2
56403,713,5
56404,44,2
56405,45,2
56406,157,4
56407,28,1
56408,33,2
56409,36,2
56410,39,2
56411,165,4
56412,40,2
56413,46,2
56414,61,2
56415,41,2
56416,60,2
56417,53,2
56418,825,5
56419,32,1
56420,38,2
56421,62,2
56422,1034,5
56423,160,4
56424,240,5
56425,40,2
56426,44,2
56427,53,2
56428,48,2
56429,42,2
56430,159,4
56431,49,2
56432,189,4
56433,158,4
56434,61,2
56435,53,2
56436,49,2
56437,40,2
56438,68,2
56439,52,2
56440,46,2
56441,57,2
56442,61,2
56443,55,2
56444,56,2
56445,49,2
56446,137,3
56447,50,2
56448,52,2
56449,40,2
56450,46,2
56451,35,2
56452,41,2
56453,45,2
56454,157,4
56455,51,2
56456,41,2
56457,40,2
56458,1102,5
56459,43,2
56460,43,2
56461,49,2
56462,36,2
56463,716,5
56464,65,2
56465,293,5
56466,63,2
56467,52,2
56468,54,2
56469,50,2
56470,44,2
56471,1026,5
56472,156,4
56473,27,1
56474,66,2
56475,1036,5
56476,51,2
56477,63,2
56478,183,4
56479,28,1
56480,1037,5
56481,53,2
56482,48,2
56483,28,1
56484,51,2
56485,38,2
56486,33,2
56487,169,4
56488,43,2
56489,1039,5
56490,43,2
56491,47,2
56492,41,2
56493,249,5
56494,55,2
56495,45,2
56496,169,4
56497,31,1
56498,44,2
56499,56,2
56500,38,2
56501,171,4
56502,49,2
56503,69,2
56504,42,2
56505,45,2
56506,43,2
56507,40,2
56508,32,1
56509,164,4
56510,48,2
56511,64,2
56512,154,4
56513,47,2
56514,45,2
56515,61,2
56516,162,4
56517,56,2
56518,58,2
56519,160,4
56520,49,2
56521,43,2
56522,63,2
56523,39,2
56524,63,2
56525,40,2
56526,50,2
56527,47,2
56528,712,5
56529,57,2
56530,44,2
56531,73,3
56532,179,4
56533,47,2
56534,40,2
56535,65,2
56536,227,5
56537,70,3
56538,37,2
56539,37,2
56540,43,2
56541,38,2
56542,47,2
56543,41,2
56544,1024,5
56545,46,2
56546,58,2
56547,42,2
56548,46,2
56549,51,2
56550,156,4
56551,61,2
56552,66,2
56553,160,4
56554,59,2
56555,170,4
56556,46,2
56557,36,2
56558,63,2
56559,44,2
56560,59,2
56561,50,2
56562,56,2
56563,53,2
56564,822,5
56565,43,2
56566,44,2
56567,158,4
56568,35,2
56569,66,2
56570,58,2
56571,39,2
56572,713,5
56573,63,2
56574,54,2
56575,48,2
56576,47,2
56577,33,2
56578,51,2
56579,41,2
56580,1024,5
56581,40,2
56582,44,2
56583,71,3
56584,62,2
56585,56,2
56586,1033,5
56587,65,2
56588,243,5
56589,61,2
56590,26,1
56591,40,2
56592,56,2
56593,44,2
56594,50,2
56595,170,4
56596,63,2
56597,56,2
56598,40,2
56599,161,4
56600,74,3
56601,41,2
56602,164,4
56603,58,2
56604,50,2
56605,39,2
56606,42,2
56607,60,2
56608,57,2
56609,56,2
56610,61,2
56611,37,2
56612,51,2
56613,67,2
56614,35,2
56615,160,4
56616,54,2
56617,179,4
56618,52,2
56619,56,2
56620,171,4
56621,179,4
56622,44,2
56623,67,2
56624,38,2
56625,57,2
56626,47,2
56627,149,4
56628,61,2
56629,64,2
56630,67,2
56631,185,4
56632,53,2
56633,59,2
56634,183,4
56635,48,2
56636,52,2
56637,47,2
56638,38,2
56639,47,2
56640,38,2
56641,61,2
56642,42,2
56643,37,2
56644,142,3
56645,65,2
56646,52,2
56647,171,4
56648,55,2
56649,42,2
56650,45,2
56651,55,2
56652,41,2
56653,52,2
56654,60,2
56655,58,2
56656,301,5
56657,73,3
56658,52,2
56659,57,2
56660,70,3
56661,31,1
56662,43,2
56663,49,2
56664,48,2
56665,39,2
56666,61,2
56667,161,4
56668,164,4
56669,51,2
56670,52,2
56671,49,2
56672,90,3
56673,65,2
56674,59,2
56675,63,2
56676,51,2
56677,54,2
56678,64,2
56679,810,5
56680,1015,5
56681,71,3
56682,1006,5
56683,48,2
56684,1050,5
56685,42,2
56686,23,1
56687,58,2
56688,168,4
56689,41,2
56690,67,2
56691,39,2
56692,43,2
56693,17,1
56694,59,2
56695,61,2
56696,49,2
56697,32,1
56698,51,2
56699,43,2
56700,166,4
56701,54,2
56702,43,2
56703,70,3
56704,58,2
56705,37,2
56706,44,2
56707,47,2
56708,36,2
56709,53,2
56710,55,2
56711,70,3
56712,92,3
56713,37,2
56714,168,4
56715,168,4
56716,59,2
56717,62,2
56718,47,2
56719,24,1
56720,63,2
56721,62,2
56722,24,1
56723,39,2
56724,37,2
56725,176,4
56726,41,2
56727,61,2
56728,143,3
56729,137,3
56730,45,2
56731,62,2
56732,49,2
56733,163,4
56734,40,2
56735,67,2
56736,47,2
56737,121,3
56738,62,2
56739,45,2
56740,45,2
56741,63,2
56742,61,2
56743,1048,5
56744,57,2
56745,69,2
56746,58,2
56747,65,2
56748,69,2
56749,63,2
56750,47,2
56751,56,2
56752,166,4
56753,72,3
56754,66,2
56755,44,2
56756,34,2
56757,246,5
56758,164,4
56759,68,2
56760,67,2
56761,233,5
56762,40,2
56763,169,4
56764,58,2
56765,50,2
56766,67,2
56767,1031,5
56768,36,2
56769,66,2
56770,48,2
56771,271,5
56772,703,5
56773,49,2
56774,62,2
56775,173,4
56776,47,2
56777,72,3
56778,44,2
56779,44,2
56780,59,2
56781,183,4
56782,48,2
56783,177,4
56784,39,2
56785,41,2
56786,51,2
56787,276,5
56788,64,2
56789,52,2
56790,45,2
56791,64,2
56792,45,2
56793,60,2
56794,817,5
56795,45,2
56796,43,2
56797,170,4
56798,25,1
56799,40,2
56800,42,2
56801,169,4
56802,33,2
56803,59,2
56804,46,2
56805,56,2
56806,58,2
56807,22,1
56808,42,2
56809,59,2
56810,49,2
56811,61,2
56812,64,2
56813,60,2
56814,173,4
56815,59,2
56816,52,2
56817,47,2
56818,49,2
56819,36,2
56820,62,2
56821,76,3
56822,54,2
56823,56,2
56824,67,2
56825,44,2
56826,52,2
56827,64,2
56828,48,2
56829,64,2
56830,50,2
56831,63,2
56832,183,4
56833,172,4
56834,56,2
56835,29,1
56836,44,2
56837,62,2
56838,192,4
56839,46,2
56840,39,2
56841,43,2
56842,49,2
56843,32,1
56844,51,2
56845,54,2
56846,43,2
56847,53,2
56848,59,2
56849,31,1
56850,57,2
56851,34,2
56852,48,2
56853,64,2
56854,183,4
56855,38,2
56856,37,2
56857,59,2
56858,61,2
56859,58,2
56860,28,1
56861,166,4
56862,61,2
56863,33,2
56864,179,4
56865,51,2
56866,50,2
56867,44,2
56868,1025,5
56869,139,3
56870,21,1
56871,40,2
56872,71,3
56873,64,2
56874,68,2
56875,51,2
56876,69,2
56877,49,2
56878,37,2
56879,73,3
56880,51,2
56881,97,3
56882,1011,5
56883,46,2
56884,56,2
56885,57,2
56886,66,2
56887,43,2
56888,40,2
56889,62,2
56890,44,2
56891,47,2
56892,50,2
56893,36,2
56894,47,2
56895,68,2
56896,41,2
56897,56,2
56898,39,2
56899,45,2
56900,46,2
56901,160,4
56902,47,2
56903,234,5
56904,40,2
56905,60,2
56906,33,2
56907,57,2
56908,53,2
56909,206,5
56910,35,2
56911,389,5
56912,44,2
56913,51,2
56914,56,2
56915,44,2
56916,37,2
56917,139,3
56918,59,2
56919,55,2
56920,40,2
56921,829,5
56922,39,2
56923,143,3
56924,167,4
56925,46,2
56926,65,2
56927,127,3
56928,125,3
56929,70,3
56930,40,2
56931,171,4
56932,52,2
56933,172,4
56934,37,2
56935,697,5
56936,66,2
56937,58,2
56938,33,2
56939,62,2
56940,55,2
56941,181,4
56942,68,2
56943,52,2
56944,44,2
56945,60,2
56946,56,2
56947,54,2
56948,70,3
56949,44,2
56950,162,4
56951,173,4
56952,62,2
56953,158,4
56954,73,3
56955,45,2
56956,69,2
56957,65,2
56958,58,2
56959,63,2
56960,62,2
56961,1023,5
56962,121,3
56963,63,2
56964,49,2
56965,42,2
56966,45,2
56967,190,4
56968,263,5
56969,160,4
56970,43,2
56971,30,1
56972,47,2
56973,45,2
56974,52,2
56975,169,4
56976,58,2
56977,48,2
56978,30,1
56979,37,2
56980,34,2
56981,49,2
56982,56,2
56983,38,2
56984,59,2
56985,43,2
56986,187,4
56987,62,2
56988,252,5
56989,170,4
56990,31,1
56991,46,2
56992,38,2
56993,53,2
56994,51,2
56995,57,2
56996,50,2
56997,51,2
56998,37,2
56999,35,2
57000,52,2
57001,48,2
57002,61,2
57003,70,3
57004,66,2
57005,45,2
57006,242,5
57007,169,4
57008,60,2
57009,33,2
57010,52,2
57011,61,2
57012,40,2
57013,64,2
57014,44,2
57015,46,2
57016,64,2
57017,56,2
57018,34,2
57019,52,2
57020,63,2
57021,62,2
57022,58,2
57023,66,2
57024,49,2
57025,22,1
57026,61,2
57027,58,2
57028,32,1
57029,72,3
57030,43,2
57031,60,2
57032,26,1
57033,53,2
57034,160,4
57035,23,1
57036,157,4
57037,56,2
57038,58,2
57039,1025,5
57040,56,2
57041,59,2
57042,51,2
57043,1012,5
57044,43,2
57045,34,2
57046,47,2
57047,60,2
57048,59,2
57049,747,5
57050,43,2
57051,183,4
57052,46,2
57053,37,2
57054,48,2
57055,55,2
57056,53,2
57057,65,2
57058,50,2
57059,42,2
57060,57,2
57061,29,1
57062,53,2
57063,44,2
57064,51,2
57065,161,4
57066,42,2
57067,62,2
57068,64,2
57069,292,5
57070,44,2
57071,34,2
57072,39,2
57073,64,2
57074,46,2
57075,32,1
57076,40,2
57077,51,2
57078,44,2
57079,44,2
57080,53,2
57081,42,2
57082,50,2
57083,57,2
57084,45,2
